"IDINVENTARIO","IDPROVEEDOR","IDINGREDIENTE","CANTIDAD","ESTADO"
4238,5,4238,4,"DISPONIBLE"
4239,6,4239,1,"AGOTADO"
4240,7,4240,6,"DISPONIBLE"
4241,8,4241,2,"DISPONIBLE"
4242,9,4242,7,"AGOTADO"
4243,10,4243,4,"DISPONIBLE"
4244,11,4244,1,"AGOTADO"
4245,12,4245,6,"DISPONIBLE"
4246,13,4246,2,"DISPONIBLE"
4247,14,4247,7,"AGOTADO"
4248,15,4248,4,"DISPONIBLE"
4249,16,4249,1,"AGOTADO"
4250,17,4250,6,"DISPONIBLE"
4251,18,4251,2,"DISPONIBLE"
4252,19,4252,7,"AGOTADO"
4253,20,4253,4,"DISPONIBLE"
4254,21,4254,1,"AGOTADO"
4255,22,4255,6,"DISPONIBLE"
4256,23,4256,2,"DISPONIBLE"
4257,24,4257,7,"AGOTADO"
4258,25,4258,4,"DISPONIBLE"
4259,26,4259,1,"AGOTADO"
4260,27,4260,6,"DISPONIBLE"
4261,28,4261,2,"DISPONIBLE"
4262,29,4262,7,"AGOTADO"
4263,30,4263,4,"DISPONIBLE"
4264,31,4264,1,"AGOTADO"
4265,32,4265,6,"DISPONIBLE"
4266,33,4266,2,"DISPONIBLE"
4267,34,4267,7,"AGOTADO"
4268,35,4268,4,"DISPONIBLE"
4269,36,4269,1,"AGOTADO"
4270,37,4270,6,"DISPONIBLE"
4271,38,4271,2,"DISPONIBLE"
4272,1,4272,7,"AGOTADO"
4273,2,4273,4,"DISPONIBLE"
4274,3,4274,1,"AGOTADO"
4275,4,4275,6,"DISPONIBLE"
4276,5,4276,2,"DISPONIBLE"
4277,6,4277,7,"AGOTADO"
4278,7,4278,4,"DISPONIBLE"
4279,8,4279,1,"AGOTADO"
4280,9,4280,6,"DISPONIBLE"
4281,10,4281,2,"DISPONIBLE"
4282,11,4282,7,"AGOTADO"
4283,12,4283,4,"DISPONIBLE"
4284,13,4284,1,"AGOTADO"
4285,14,4285,6,"DISPONIBLE"
4286,15,4286,2,"DISPONIBLE"
4287,16,4287,7,"AGOTADO"
4288,17,4288,4,"DISPONIBLE"
4289,18,4289,1,"AGOTADO"
4290,19,4290,6,"DISPONIBLE"
4291,20,4291,2,"DISPONIBLE"
4292,21,4292,7,"AGOTADO"
4293,22,4293,4,"DISPONIBLE"
4294,23,4294,1,"AGOTADO"
4295,24,4295,6,"DISPONIBLE"
4296,25,4296,2,"DISPONIBLE"
4297,26,4297,7,"AGOTADO"
4298,27,4298,4,"DISPONIBLE"
4299,28,4299,1,"AGOTADO"
4300,29,4300,6,"DISPONIBLE"
4301,30,4301,2,"DISPONIBLE"
4302,31,4302,7,"AGOTADO"
4303,32,4303,4,"DISPONIBLE"
4304,33,4304,1,"AGOTADO"
4305,34,4305,6,"DISPONIBLE"
4306,35,4306,2,"DISPONIBLE"
4307,36,4307,7,"AGOTADO"
4308,37,4308,4,"DISPONIBLE"
4309,38,4309,1,"AGOTADO"
4310,1,4310,6,"DISPONIBLE"
4311,2,4311,2,"DISPONIBLE"
4312,3,4312,7,"AGOTADO"
4313,4,4313,4,"DISPONIBLE"
4314,5,4314,1,"AGOTADO"
4315,6,4315,6,"DISPONIBLE"
4316,7,4316,2,"DISPONIBLE"
4317,8,4317,7,"AGOTADO"
4318,9,4318,4,"DISPONIBLE"
4319,10,4319,1,"AGOTADO"
4320,11,4320,6,"DISPONIBLE"
4321,12,4321,2,"DISPONIBLE"
4322,13,4322,7,"AGOTADO"
4323,14,4323,4,"DISPONIBLE"
4324,15,4324,1,"AGOTADO"
4325,16,4325,6,"DISPONIBLE"
4326,17,4326,2,"DISPONIBLE"
4327,18,4327,7,"AGOTADO"
4328,19,4328,4,"DISPONIBLE"
4329,20,4329,1,"AGOTADO"
4330,21,4330,6,"DISPONIBLE"
4331,22,4331,2,"DISPONIBLE"
4332,23,4332,7,"AGOTADO"
4333,24,4333,4,"DISPONIBLE"
4334,25,4334,1,"AGOTADO"
4335,26,4335,6,"DISPONIBLE"
4336,27,4336,2,"DISPONIBLE"
4337,28,4337,7,"AGOTADO"
4338,29,4338,4,"DISPONIBLE"
4339,30,4339,1,"AGOTADO"
4340,31,4340,6,"DISPONIBLE"
4341,32,4341,2,"DISPONIBLE"
4342,33,4342,7,"AGOTADO"
4343,34,4343,4,"DISPONIBLE"
4344,35,4344,1,"AGOTADO"
4345,36,4345,6,"DISPONIBLE"
4346,37,4346,2,"DISPONIBLE"
4347,38,4347,7,"AGOTADO"
4348,1,4348,4,"DISPONIBLE"
4349,2,4349,1,"AGOTADO"
4350,3,4350,6,"DISPONIBLE"
4351,4,4351,2,"DISPONIBLE"
4352,5,4352,7,"AGOTADO"
4353,6,4353,4,"DISPONIBLE"
4354,7,4354,1,"AGOTADO"
4355,8,4355,6,"DISPONIBLE"
4356,9,4356,2,"DISPONIBLE"
4357,10,4357,7,"AGOTADO"
4358,11,4358,4,"DISPONIBLE"
4359,12,4359,1,"AGOTADO"
4360,13,4360,6,"DISPONIBLE"
4361,14,4361,2,"DISPONIBLE"
4362,15,4362,7,"AGOTADO"
4363,16,4363,4,"DISPONIBLE"
4364,17,4364,1,"AGOTADO"
4365,18,4365,6,"DISPONIBLE"
4366,19,4366,2,"DISPONIBLE"
4367,20,4367,7,"AGOTADO"
4368,21,4368,4,"DISPONIBLE"
4369,22,4369,1,"AGOTADO"
4370,23,4370,6,"DISPONIBLE"
4371,24,4371,2,"DISPONIBLE"
4372,25,4372,7,"AGOTADO"
4373,26,4373,4,"DISPONIBLE"
4374,27,4374,1,"AGOTADO"
4375,28,4375,6,"DISPONIBLE"
4376,29,4376,2,"DISPONIBLE"
4377,30,4377,7,"AGOTADO"
4378,31,4378,4,"DISPONIBLE"
4379,32,4379,1,"AGOTADO"
4380,33,4380,6,"DISPONIBLE"
4381,34,4381,2,"DISPONIBLE"
4382,35,4382,7,"AGOTADO"
4383,36,4383,4,"DISPONIBLE"
4384,37,4384,1,"AGOTADO"
4385,38,4385,6,"DISPONIBLE"
4386,1,4386,2,"DISPONIBLE"
4387,2,4387,7,"AGOTADO"
4388,3,4388,4,"DISPONIBLE"
4389,4,4389,1,"AGOTADO"
4390,5,4390,6,"DISPONIBLE"
4391,6,4391,2,"DISPONIBLE"
4392,7,4392,7,"AGOTADO"
4393,8,4393,4,"DISPONIBLE"
4394,9,4394,1,"AGOTADO"
4395,10,4395,6,"DISPONIBLE"
4396,11,4396,2,"DISPONIBLE"
4397,12,4397,7,"AGOTADO"
4398,13,4398,4,"DISPONIBLE"
4399,14,4399,1,"AGOTADO"
4400,15,4400,6,"DISPONIBLE"
4401,16,4401,2,"DISPONIBLE"
4402,17,4402,7,"AGOTADO"
4403,18,4403,4,"DISPONIBLE"
4404,19,4404,1,"AGOTADO"
4405,20,4405,6,"DISPONIBLE"
4406,21,4406,2,"DISPONIBLE"
4407,22,4407,7,"AGOTADO"
4408,23,4408,4,"DISPONIBLE"
4409,24,4409,1,"AGOTADO"
4410,25,4410,6,"DISPONIBLE"
4411,26,4411,2,"DISPONIBLE"
4412,27,4412,7,"AGOTADO"
4413,28,4413,4,"DISPONIBLE"
4414,29,4414,1,"AGOTADO"
4415,30,4415,6,"DISPONIBLE"
4416,31,4416,2,"DISPONIBLE"
4417,32,4417,7,"AGOTADO"
4418,33,4418,4,"DISPONIBLE"
4419,34,4419,1,"AGOTADO"
4420,35,4420,6,"DISPONIBLE"
4421,36,4421,2,"DISPONIBLE"
4422,37,4422,7,"AGOTADO"
4423,38,4423,4,"DISPONIBLE"
4424,1,4424,1,"AGOTADO"
4425,2,4425,6,"DISPONIBLE"
4426,3,4426,2,"DISPONIBLE"
4427,4,4427,7,"AGOTADO"
4428,5,4428,4,"DISPONIBLE"
4429,6,4429,1,"AGOTADO"
4430,7,4430,6,"DISPONIBLE"
4431,8,4431,2,"DISPONIBLE"
4432,9,4432,7,"AGOTADO"
4433,10,4433,4,"DISPONIBLE"
4434,11,4434,1,"AGOTADO"
4435,12,4435,6,"DISPONIBLE"
4436,13,4436,2,"DISPONIBLE"
4437,14,4437,7,"AGOTADO"
4438,15,4438,4,"DISPONIBLE"
4439,16,4439,1,"AGOTADO"
4440,17,4440,6,"DISPONIBLE"
4441,18,4441,2,"DISPONIBLE"
4442,19,4442,7,"AGOTADO"
4443,20,4443,4,"DISPONIBLE"
4444,21,4444,1,"AGOTADO"
4445,22,4445,6,"DISPONIBLE"
4446,23,4446,2,"DISPONIBLE"
4447,24,4447,7,"AGOTADO"
4448,25,4448,4,"DISPONIBLE"
4449,26,4449,1,"AGOTADO"
4450,27,4450,6,"DISPONIBLE"
4451,28,4451,2,"DISPONIBLE"
4452,29,4452,7,"AGOTADO"
4453,30,4453,4,"DISPONIBLE"
4454,31,4454,1,"AGOTADO"
4455,32,4455,6,"DISPONIBLE"
4456,33,4456,2,"DISPONIBLE"
4457,34,4457,7,"AGOTADO"
4458,35,4458,4,"DISPONIBLE"
4459,36,4459,1,"AGOTADO"
4460,37,4460,6,"DISPONIBLE"
4461,38,4461,2,"DISPONIBLE"
4462,1,4462,7,"AGOTADO"
4463,2,4463,4,"DISPONIBLE"
4464,3,4464,1,"AGOTADO"
4465,4,4465,6,"DISPONIBLE"
4466,5,4466,2,"DISPONIBLE"
4467,6,4467,7,"AGOTADO"
4468,7,4468,4,"DISPONIBLE"
4469,8,4469,1,"AGOTADO"
4470,9,4470,6,"DISPONIBLE"
4471,10,4471,2,"DISPONIBLE"
4472,11,4472,7,"AGOTADO"
4473,12,4473,4,"DISPONIBLE"
4474,13,4474,1,"AGOTADO"
4475,14,4475,6,"DISPONIBLE"
4476,15,4476,2,"DISPONIBLE"
4477,16,4477,7,"AGOTADO"
4478,17,4478,4,"DISPONIBLE"
4479,18,4479,1,"AGOTADO"
4480,19,4480,6,"DISPONIBLE"
4481,20,4481,2,"DISPONIBLE"
4482,21,4482,7,"AGOTADO"
4483,22,4483,4,"DISPONIBLE"
4484,23,4484,1,"AGOTADO"
4485,24,4485,6,"DISPONIBLE"
4486,25,4486,2,"DISPONIBLE"
4487,26,4487,7,"AGOTADO"
4488,27,4488,4,"DISPONIBLE"
4489,28,4489,1,"AGOTADO"
4490,29,4490,6,"DISPONIBLE"
4491,30,4491,2,"DISPONIBLE"
4492,31,4492,7,"AGOTADO"
4493,32,4493,4,"DISPONIBLE"
4494,33,4494,1,"AGOTADO"
4495,34,4495,6,"DISPONIBLE"
4496,35,4496,2,"DISPONIBLE"
4497,36,4497,7,"AGOTADO"
4498,37,4498,4,"DISPONIBLE"
4499,38,4499,1,"AGOTADO"
4500,1,4500,6,"DISPONIBLE"
4501,2,4501,2,"DISPONIBLE"
4502,3,4502,7,"AGOTADO"
4503,4,4503,4,"DISPONIBLE"
4504,5,4504,1,"AGOTADO"
4505,6,4505,6,"DISPONIBLE"
4506,7,4506,2,"DISPONIBLE"
4507,8,4507,7,"AGOTADO"
4508,9,4508,4,"DISPONIBLE"
4509,10,4509,1,"AGOTADO"
4510,11,4510,6,"DISPONIBLE"
4511,12,4511,2,"DISPONIBLE"
4512,13,4512,7,"AGOTADO"
4513,14,4513,4,"DISPONIBLE"
4514,15,4514,1,"AGOTADO"
4515,16,4515,6,"DISPONIBLE"
4516,17,4516,2,"DISPONIBLE"
4517,18,4517,7,"AGOTADO"
4518,19,4518,4,"DISPONIBLE"
4519,20,4519,1,"AGOTADO"
4520,21,4520,6,"DISPONIBLE"
4521,22,4521,2,"DISPONIBLE"
4522,23,4522,7,"AGOTADO"
4523,24,4523,4,"DISPONIBLE"
4524,25,4524,1,"AGOTADO"
4525,26,4525,6,"DISPONIBLE"
4526,27,4526,2,"DISPONIBLE"
4527,28,4527,7,"AGOTADO"
4528,29,4528,4,"DISPONIBLE"
4529,30,4529,1,"AGOTADO"
4530,31,4530,6,"DISPONIBLE"
4531,32,4531,2,"DISPONIBLE"
4532,33,4532,7,"AGOTADO"
4533,34,4533,4,"DISPONIBLE"
4534,35,4534,1,"AGOTADO"
4535,36,4535,6,"DISPONIBLE"
4536,37,4536,2,"DISPONIBLE"
4537,38,4537,7,"AGOTADO"
4538,1,4538,4,"DISPONIBLE"
4539,2,4539,1,"AGOTADO"
4540,3,4540,6,"DISPONIBLE"
4541,4,4541,2,"DISPONIBLE"
4542,5,4542,7,"AGOTADO"
4543,6,4543,4,"DISPONIBLE"
4544,7,4544,1,"AGOTADO"
4545,8,4545,6,"DISPONIBLE"
4546,9,4546,2,"DISPONIBLE"
4547,10,4547,7,"AGOTADO"
4548,11,4548,4,"DISPONIBLE"
4549,12,4549,1,"AGOTADO"
4550,13,4550,6,"DISPONIBLE"
4551,14,4551,2,"DISPONIBLE"
4552,15,4552,7,"AGOTADO"
4553,16,4553,4,"DISPONIBLE"
4554,17,4554,1,"AGOTADO"
4555,18,4555,6,"DISPONIBLE"
4556,19,4556,2,"DISPONIBLE"
4557,20,4557,7,"AGOTADO"
4558,21,4558,4,"DISPONIBLE"
4559,22,4559,1,"AGOTADO"
4560,23,4560,6,"DISPONIBLE"
4561,24,4561,2,"DISPONIBLE"
4562,25,4562,7,"AGOTADO"
4563,26,4563,4,"DISPONIBLE"
4564,27,4564,1,"AGOTADO"
4565,28,4565,6,"DISPONIBLE"
4566,29,4566,2,"DISPONIBLE"
4567,30,4567,7,"AGOTADO"
4568,31,4568,4,"DISPONIBLE"
4569,32,4569,1,"AGOTADO"
4570,33,4570,6,"DISPONIBLE"
4571,34,4571,2,"DISPONIBLE"
4572,35,4572,7,"AGOTADO"
4573,36,4573,4,"DISPONIBLE"
4574,37,4574,1,"AGOTADO"
4575,38,4575,6,"DISPONIBLE"
4576,1,4576,2,"DISPONIBLE"
4577,2,4577,7,"AGOTADO"
4578,3,4578,4,"DISPONIBLE"
4579,4,4579,1,"AGOTADO"
4580,5,4580,6,"DISPONIBLE"
4581,6,4581,2,"DISPONIBLE"
4582,7,4582,7,"AGOTADO"
4583,8,4583,4,"DISPONIBLE"
4584,9,4584,1,"AGOTADO"
4585,10,4585,6,"DISPONIBLE"
4586,11,4586,2,"DISPONIBLE"
4587,12,4587,7,"AGOTADO"
4588,13,4588,4,"DISPONIBLE"
4589,14,4589,1,"AGOTADO"
4590,15,4590,6,"DISPONIBLE"
4591,16,4591,2,"DISPONIBLE"
4592,17,4592,7,"AGOTADO"
4593,18,4593,4,"DISPONIBLE"
4594,19,4594,1,"AGOTADO"
4595,20,4595,6,"DISPONIBLE"
4596,21,4596,2,"DISPONIBLE"
4597,22,4597,7,"AGOTADO"
4598,23,4598,4,"DISPONIBLE"
4599,24,4599,1,"AGOTADO"
4600,25,4600,6,"DISPONIBLE"
4601,26,4601,2,"DISPONIBLE"
4602,27,4602,7,"AGOTADO"
4603,28,4603,4,"DISPONIBLE"
4604,29,4604,1,"AGOTADO"
4605,30,4605,6,"DISPONIBLE"
4606,31,4606,2,"DISPONIBLE"
4607,32,4607,7,"AGOTADO"
4608,33,4608,4,"DISPONIBLE"
4609,34,4609,1,"AGOTADO"
4610,35,4610,6,"DISPONIBLE"
4611,36,4611,2,"DISPONIBLE"
4612,37,4612,7,"AGOTADO"
4613,38,4613,4,"DISPONIBLE"
4614,1,4614,1,"AGOTADO"
4615,2,4615,6,"DISPONIBLE"
4616,3,4616,2,"DISPONIBLE"
4617,4,4617,7,"AGOTADO"
4618,5,4618,4,"DISPONIBLE"
4619,6,4619,1,"AGOTADO"
4620,7,4620,6,"DISPONIBLE"
4621,8,4621,2,"DISPONIBLE"
4622,9,4622,7,"AGOTADO"
4623,10,4623,4,"DISPONIBLE"
4624,11,4624,1,"AGOTADO"
4625,12,4625,6,"DISPONIBLE"
4626,13,4626,2,"DISPONIBLE"
4627,14,4627,7,"AGOTADO"
4628,15,4628,4,"DISPONIBLE"
4629,16,4629,1,"AGOTADO"
4630,17,4630,6,"DISPONIBLE"
4631,18,4631,2,"DISPONIBLE"
4632,19,4632,7,"AGOTADO"
4633,20,4633,4,"DISPONIBLE"
4634,21,4634,1,"AGOTADO"
4635,22,4635,6,"DISPONIBLE"
4636,23,4636,2,"DISPONIBLE"
4637,24,4637,7,"AGOTADO"
4638,25,4638,4,"DISPONIBLE"
4639,26,4639,1,"AGOTADO"
4640,27,4640,6,"DISPONIBLE"
4641,28,4641,2,"DISPONIBLE"
4642,29,4642,7,"AGOTADO"
4643,30,4643,4,"DISPONIBLE"
4644,31,4644,1,"AGOTADO"
4645,32,4645,6,"DISPONIBLE"
4646,33,4646,2,"DISPONIBLE"
4647,34,4647,7,"AGOTADO"
4648,35,4648,4,"DISPONIBLE"
4649,36,4649,1,"AGOTADO"
4650,37,4650,6,"DISPONIBLE"
4651,38,4651,2,"DISPONIBLE"
4652,1,4652,7,"AGOTADO"
4653,2,4653,4,"DISPONIBLE"
4654,3,4654,1,"AGOTADO"
4655,4,4655,6,"DISPONIBLE"
4656,5,4656,2,"DISPONIBLE"
4657,6,4657,7,"AGOTADO"
4658,7,4658,4,"DISPONIBLE"
4659,8,4659,1,"AGOTADO"
4660,9,4660,6,"DISPONIBLE"
4661,10,4661,2,"DISPONIBLE"
4662,11,4662,7,"AGOTADO"
4663,12,4663,4,"DISPONIBLE"
4664,13,4664,1,"AGOTADO"
4665,14,4665,6,"DISPONIBLE"
4666,15,4666,2,"DISPONIBLE"
4667,16,4667,7,"AGOTADO"
4668,17,4668,4,"DISPONIBLE"
4669,18,4669,1,"AGOTADO"
4670,19,4670,6,"DISPONIBLE"
4671,20,4671,2,"DISPONIBLE"
4672,21,4672,7,"AGOTADO"
4673,22,4673,4,"DISPONIBLE"
4674,23,4674,1,"AGOTADO"
4675,24,4675,6,"DISPONIBLE"
4676,25,4676,2,"DISPONIBLE"
4677,26,4677,7,"AGOTADO"
4678,27,4678,4,"DISPONIBLE"
4679,28,4679,1,"AGOTADO"
4680,29,4680,6,"DISPONIBLE"
4681,30,4681,2,"DISPONIBLE"
4682,31,4682,7,"AGOTADO"
4683,32,4683,4,"DISPONIBLE"
4684,33,4684,1,"AGOTADO"
4685,34,4685,6,"DISPONIBLE"
4686,35,4686,2,"DISPONIBLE"
4687,36,4687,7,"AGOTADO"
4688,37,4688,4,"DISPONIBLE"
4689,38,4689,1,"AGOTADO"
4690,1,4690,6,"DISPONIBLE"
4691,2,4691,2,"DISPONIBLE"
4692,3,4692,7,"AGOTADO"
4693,4,4693,4,"DISPONIBLE"
4694,5,4694,1,"AGOTADO"
4695,6,4695,6,"DISPONIBLE"
4696,7,4696,2,"DISPONIBLE"
4697,8,4697,7,"AGOTADO"
4698,9,4698,4,"DISPONIBLE"
4699,10,4699,1,"AGOTADO"
4700,11,4700,6,"DISPONIBLE"
4701,12,4701,2,"DISPONIBLE"
4702,13,4702,7,"AGOTADO"
4703,14,4703,4,"DISPONIBLE"
4704,15,4704,1,"AGOTADO"
4705,16,4705,6,"DISPONIBLE"
4706,17,4706,2,"DISPONIBLE"
4707,18,4707,7,"AGOTADO"
4708,19,4708,4,"DISPONIBLE"
4709,20,4709,1,"AGOTADO"
4710,21,4710,6,"DISPONIBLE"
4711,22,4711,2,"DISPONIBLE"
4712,23,4712,7,"AGOTADO"
4713,24,4713,4,"DISPONIBLE"
4714,25,4714,1,"AGOTADO"
4715,26,4715,6,"DISPONIBLE"
4716,27,4716,2,"DISPONIBLE"
4717,28,4717,7,"AGOTADO"
4718,29,4718,4,"DISPONIBLE"
4719,30,4719,1,"AGOTADO"
4720,31,4720,6,"DISPONIBLE"
4721,32,4721,2,"DISPONIBLE"
4722,33,4722,7,"AGOTADO"
4723,34,4723,4,"DISPONIBLE"
4724,35,4724,1,"AGOTADO"
4725,36,4725,6,"DISPONIBLE"
4726,37,4726,2,"DISPONIBLE"
4727,38,4727,7,"AGOTADO"
4728,1,4728,4,"DISPONIBLE"
4729,2,4729,1,"AGOTADO"
4730,3,4730,6,"DISPONIBLE"
4731,4,4731,2,"DISPONIBLE"
4732,5,4732,7,"AGOTADO"
4733,6,4733,4,"DISPONIBLE"
4734,7,4734,1,"AGOTADO"
4735,8,4735,6,"DISPONIBLE"
4736,9,4736,2,"DISPONIBLE"
4737,10,4737,7,"AGOTADO"
4738,11,4738,4,"DISPONIBLE"
4739,12,4739,1,"AGOTADO"
4740,13,4740,6,"DISPONIBLE"
4741,14,4741,2,"DISPONIBLE"
4742,15,4742,7,"AGOTADO"
4743,16,4743,4,"DISPONIBLE"
4744,17,4744,1,"AGOTADO"
4745,18,4745,6,"DISPONIBLE"
4746,19,4746,2,"DISPONIBLE"
4747,20,4747,7,"AGOTADO"
4748,21,4748,4,"DISPONIBLE"
4749,22,4749,1,"AGOTADO"
4750,23,4750,6,"DISPONIBLE"
4751,24,4751,2,"DISPONIBLE"
4752,25,4752,7,"AGOTADO"
4753,26,4753,4,"DISPONIBLE"
4754,27,4754,1,"AGOTADO"
4755,28,4755,6,"DISPONIBLE"
4756,29,4756,2,"DISPONIBLE"
4757,30,4757,7,"AGOTADO"
4758,31,4758,4,"DISPONIBLE"
4759,32,4759,1,"AGOTADO"
4760,33,4760,6,"DISPONIBLE"
4761,34,4761,2,"DISPONIBLE"
4762,35,4762,7,"AGOTADO"
4763,36,4763,4,"DISPONIBLE"
4764,37,4764,1,"AGOTADO"
4765,38,4765,6,"DISPONIBLE"
4766,1,4766,2,"DISPONIBLE"
4767,2,4767,7,"AGOTADO"
4768,3,4768,4,"DISPONIBLE"
4769,4,4769,1,"AGOTADO"
4770,5,4770,6,"DISPONIBLE"
4771,6,4771,2,"DISPONIBLE"
4772,7,4772,7,"AGOTADO"
4773,8,4773,4,"DISPONIBLE"
4774,9,4774,1,"AGOTADO"
4775,10,4775,6,"DISPONIBLE"
4776,11,4776,2,"DISPONIBLE"
4777,12,4777,7,"AGOTADO"
4778,13,4778,4,"DISPONIBLE"
4779,14,4779,1,"AGOTADO"
4780,15,4780,6,"DISPONIBLE"
4781,16,4781,2,"DISPONIBLE"
4782,17,4782,7,"AGOTADO"
4783,18,4783,4,"DISPONIBLE"
4784,19,4784,1,"AGOTADO"
4785,20,4785,6,"DISPONIBLE"
4786,21,4786,2,"DISPONIBLE"
4787,22,4787,7,"AGOTADO"
4788,23,4788,4,"DISPONIBLE"
4789,24,4789,1,"AGOTADO"
4790,25,4790,6,"DISPONIBLE"
4791,26,4791,2,"DISPONIBLE"
4792,27,4792,7,"AGOTADO"
4793,28,4793,4,"DISPONIBLE"
4794,29,4794,1,"AGOTADO"
4795,30,4795,6,"DISPONIBLE"
4796,31,4796,2,"DISPONIBLE"
4797,32,4797,7,"AGOTADO"
4798,33,4798,4,"DISPONIBLE"
4799,34,4799,1,"AGOTADO"
4800,35,4800,6,"DISPONIBLE"
4801,36,4801,2,"DISPONIBLE"
4802,37,4802,7,"AGOTADO"
4803,38,4803,4,"DISPONIBLE"
4804,1,4804,1,"AGOTADO"
4805,2,4805,6,"DISPONIBLE"
4806,3,4806,2,"DISPONIBLE"
4807,4,4807,7,"AGOTADO"
4808,5,4808,4,"DISPONIBLE"
4809,6,4809,1,"AGOTADO"
4810,7,4810,6,"DISPONIBLE"
4811,8,4811,6,"DISPONIBLE"
4812,9,4812,6,"AGOTADO"
4813,10,4813,6,"DISPONIBLE"
4814,11,4814,6,"AGOTADO"
4815,12,4815,6,"DISPONIBLE"
4816,13,4816,6,"DISPONIBLE"
4817,14,4817,6,"AGOTADO"
4818,15,4818,6,"DISPONIBLE"
4819,16,4819,6,"AGOTADO"
4820,17,4820,6,"DISPONIBLE"
4821,18,4821,6,"DISPONIBLE"
4822,19,4822,6,"AGOTADO"
4823,20,4823,6,"DISPONIBLE"
4824,21,4824,6,"AGOTADO"
4825,22,4825,6,"DISPONIBLE"
4826,23,4826,6,"DISPONIBLE"
4827,24,4827,6,"AGOTADO"
4828,25,4828,6,"DISPONIBLE"
4829,26,4829,6,"AGOTADO"
4830,27,4830,6,"DISPONIBLE"
4831,28,4831,6,"DISPONIBLE"
4832,29,4832,6,"AGOTADO"
4833,30,4833,6,"DISPONIBLE"
4834,31,4834,6,"AGOTADO"
4835,32,4835,6,"DISPONIBLE"
4836,33,4836,6,"DISPONIBLE"
4837,34,4837,6,"AGOTADO"
4838,35,4838,6,"DISPONIBLE"
4839,36,4839,6,"AGOTADO"
4840,37,4840,6,"DISPONIBLE"
4841,38,4841,6,"DISPONIBLE"
4842,1,4842,6,"AGOTADO"
4843,2,4843,6,"DISPONIBLE"
4844,3,4844,6,"AGOTADO"
4845,4,4845,6,"DISPONIBLE"
4846,5,4846,6,"DISPONIBLE"
4847,6,4847,6,"AGOTADO"
4848,7,4848,6,"DISPONIBLE"
4849,8,4849,6,"AGOTADO"
4850,9,4850,6,"DISPONIBLE"
4851,10,4851,6,"DISPONIBLE"
4852,11,4852,6,"AGOTADO"
4853,12,4853,6,"DISPONIBLE"
4854,13,4854,6,"AGOTADO"
4855,14,4855,6,"DISPONIBLE"
4856,15,4856,6,"DISPONIBLE"
4857,16,4857,6,"AGOTADO"
4858,17,4858,6,"DISPONIBLE"
4859,18,4859,6,"AGOTADO"
4860,19,4860,6,"DISPONIBLE"
4861,20,4861,6,"DISPONIBLE"
4862,21,4862,6,"AGOTADO"
4863,22,4863,6,"DISPONIBLE"
4864,23,4864,6,"AGOTADO"
4865,24,4865,6,"DISPONIBLE"
4866,25,4866,6,"DISPONIBLE"
4867,26,4867,6,"AGOTADO"
4868,27,4868,6,"DISPONIBLE"
4869,28,4869,6,"AGOTADO"
4870,29,4870,6,"DISPONIBLE"
4871,30,4871,6,"DISPONIBLE"
4872,31,4872,6,"AGOTADO"
4873,32,4873,6,"DISPONIBLE"
4874,33,4874,6,"AGOTADO"
4875,34,4875,6,"DISPONIBLE"
4876,35,4876,6,"DISPONIBLE"
4877,36,4877,6,"AGOTADO"
4878,37,4878,6,"DISPONIBLE"
4879,38,4879,6,"AGOTADO"
4880,1,4880,6,"DISPONIBLE"
4881,2,4881,6,"DISPONIBLE"
4882,3,4882,6,"AGOTADO"
4883,4,4883,6,"DISPONIBLE"
4884,5,4884,6,"AGOTADO"
4885,6,4885,6,"DISPONIBLE"
4886,7,4886,6,"DISPONIBLE"
4887,8,4887,6,"AGOTADO"
4888,9,4888,6,"DISPONIBLE"
4889,10,4889,6,"AGOTADO"
4890,11,4890,6,"DISPONIBLE"
4891,12,4891,6,"DISPONIBLE"
4892,13,4892,6,"AGOTADO"
4893,14,4893,6,"DISPONIBLE"
4894,15,4894,6,"AGOTADO"
4895,16,4895,6,"DISPONIBLE"
4896,17,4896,6,"DISPONIBLE"
4897,18,4897,6,"AGOTADO"
4898,19,4898,6,"DISPONIBLE"
4899,20,4899,6,"AGOTADO"
4900,21,4900,6,"DISPONIBLE"
4901,22,4901,6,"DISPONIBLE"
4902,23,4902,6,"AGOTADO"
4903,24,4903,6,"DISPONIBLE"
4904,25,4904,6,"AGOTADO"
4905,26,4905,6,"DISPONIBLE"
4906,27,4906,6,"DISPONIBLE"
4907,28,4907,6,"AGOTADO"
4908,29,4908,6,"DISPONIBLE"
4909,30,4909,6,"AGOTADO"
4910,31,4910,6,"DISPONIBLE"
4911,32,4911,6,"DISPONIBLE"
4912,33,4912,6,"AGOTADO"
4913,34,4913,6,"DISPONIBLE"
4914,35,4914,6,"AGOTADO"
4915,36,4915,6,"DISPONIBLE"
4916,37,4916,6,"DISPONIBLE"
4917,38,4917,6,"AGOTADO"
4918,1,4918,6,"DISPONIBLE"
4919,2,4919,6,"AGOTADO"
4920,3,4920,6,"DISPONIBLE"
4921,4,4921,6,"DISPONIBLE"
4922,5,4922,6,"AGOTADO"
4923,6,4923,6,"DISPONIBLE"
4924,7,4924,6,"AGOTADO"
4925,8,4925,6,"DISPONIBLE"
4926,9,4926,6,"DISPONIBLE"
4927,10,4927,6,"AGOTADO"
